amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	cpf	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-replacement-order	original-order-id	is-buyer-requested-cancellation	buyer-requested-cancel-reason	signature-confirmation-recommended
113-5776526-1648262	5440014	2025-07-22T18:13:52+00:00	2025-07-23T06:31:15+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Jarrow Formulas MK-7 90 mcg - Bioactive Form of Vitamin K2 - 120 Servings (Softgels) - For Bone & Cardiovascular Health - Vitamin K2 MK-7 Dietary Supplement - K2 Vitamin Supplement MK-7 - Gluten Free	JF-10002	B00TOASYM8	1	Shipped	1	USD	30.5	2.36							COSTA MESA	CA	92626-6358	US			false				false		false		false
112-9170941-5829065	112-9170941-5829065	2025-07-22T18:12:37+00:00	2025-07-23T23:42:27+00:00	Shipped	Amazon	Amazon.com		Standard	Veet Sensitive Skin Dermatologically Tested 13.5 Fl Oz. 5 Min Men's Hair Removal Gel Cream with Spatula For Body, Chest & Back (2 Pack)	PB-50013-2PK-FBA	B0C7XJYWQH		Shipped	2	USD	49.98		8.53						Calgary	Alberta	T2T 5B1	CA			false				false		false		false
112-3008474-8475430	5440013	2025-07-22T18:12:34+00:00	2025-07-23T23:30:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Airborne 750mg Vitamin C Immune Support Supplement Gummies for Adults, Zesty Orange Flavor, Gluten Free Crafted Blend with Powerful Antioxidants Vitamins C & E, 42 Gummies (2 Pack)	RB-19579-2PK	B01LYXHMSW	2	Shipped	1	USD	27.98	2.21							CORTEZ	CO	81321-3000	US			false				false		false		false
113-1612093-6726600	113-1612093-6726600	2025-07-22T18:12:30+00:00	2025-07-22T22:03:58+00:00	Shipped	Amazon	Amazon.com		Expedited	NEURIVA Memory 3D Brain Supplement - Nootropic Capsules for Memory, Focus & Cognitive Function - Short Term, Long Term, & Working Memory Support - 50c	RB-19663-2PK-FBA	B0F3BLZC5X		Shipped	1	USD	109.0		2.99					2.99	PLANO	TX	75023-8017	US			false				false		false		false
113-7146922-2617029	5440012	2025-07-22T18:12:15+00:00	2025-07-23T01:54:41+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Jarrow Formulas MK-7 90 mcg - Bioactive Form of Vitamin K2 - 120 Servings (Softgels) - For Bone & Cardiovascular Health - Vitamin K2 MK-7 Dietary Supplement - K2 Vitamin Supplement MK-7 - Gluten Free	JF-10002	B00TOASYM8	1	Shipped	2	USD	61.0								PHILADELPHIA	PA	19118-3468	US			false				false		false		false
111-4671008-3528229	5440011	2025-07-22T18:11:57+00:00	2025-07-22T23:52:42+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Airborne 1000mg Vitamin C + Zinc Immune Support Supplement Chewable Tablets, Very Berry Flavor with Powerful Antioxidants Vitamins A C & E, 116 Chewable Tablets (2 Pack)	RB-19620-2PK	B0787D4ZG3	2	Shipped	1	USD	38.49	2.98							Fargo	ND	58102	US			false				false		false		false
113-8363567-4759468	5440010	2025-07-22T18:11:23+00:00	2025-07-23T15:37:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Jarrow Formulas CoQ10 200mg Softgels - 60 Day Supply, Ubiquinol Co Q 10 Supplement for Cardiovascular Health, 60 Softgels	JF-10003	B004VCOOWS	1	Shipped	2	USD	109.14	9.16							WINTHROP	WA	98862-9766	US			false				false		false		false
112-1169758-6206627	112-1169758-6206627	2025-07-22T18:11:11+00:00	2025-07-23T09:22:17+00:00	Shipped	Amazon	Amazon.com		Expedited	Lysol To Go Bundle - 1.5 Ounce Crisp Linen Disinfectant Spray and Lemon Lime Disinfecting Wipes Flat Pack (15 Count)	HYL-8511-8518-FBA	B0BV3C6BVY		Shipped	1	USD	9.5	0.57							Cascade	ID	83611	US			false				false		false		false
111-5401646-5925803	5440009	2025-07-22T18:11:07+00:00	2025-07-23T06:30:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	MegaRed 350mg Omega 3 Supplement with EPA/DHA, Astaxanthin & Phospholipids, No Fish Oil Aftertaste Supports Heart, Brain, Joint and Eye Health, 120 Count Softgels (2 Pack)	RB-19650-2PK	B0BX1GWXBB	2	Shipped	1	USD	59.99	3.6							CYRIL	OK	73029-2001	US			false				false		false		false
111-9405461-2965058	111-9405461-2965058	2025-07-22T18:10:58+00:00	2025-07-22T22:13:25+00:00	Shipped	Amazon	Amazon.com		Expedited	Schiff Glucosamine 1500mg Plus MSM and Hyaluronic Acid, 150 Tablets - Joint Supplement (Pack of 3)	RB-19565-3PK-FBA	B088R9GSZG		Shipped	1	USD	37.49	3.23	2.99					2.99	SAN FRANCISCO	CA	94105-3241	US			false				false		false		false
111-7585831-8248254	5440008	2025-07-22T18:10:49+00:00	2025-07-23T06:58:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Mucinex Sinus-Max Nasal Spray for Sinus & Allergy, Fast-Acting & Fragrance Free, 12 Hour Severe Nasal Congestion Relief, 0.75 Fl Oz (Pack of 3)	UB-40008-3PK	B0897XCZWD	3	Shipped	1	USD	30.59								EATONTOWN	NJ	07724-1903	US			false				false		false		false
113-7514781-7181841	113-7514781-7181841	2025-07-22T18:09:44+00:00	2025-07-24T22:56:48+00:00	Shipped	Amazon	Amazon.com		Expedited	NEURIVA Memory 3D Brain Supplement - Nootropic Capsules for Memory, Focus & Cognitive Function - Short Term, Long Term, & Working Memory Support - 50c	RB-19663-2PK-FBA	B0F3BLZC5X		Shipped	1	USD	109.0	9.13							Las Vegas	NV	89143	US			false				false		false		false
111-2360604-4483412	111-2360604-4483412	2025-07-22T18:09:33+00:00	2025-07-24T09:32:00+00:00	Shipped	Amazon	Amazon.com		Expedited	D-Con No View, No Touch Covered Mouse Trap, 6 Pack (2 Traps Each) (Packaging May Vary)	HYD-8001-6PK-FBA	B07Q86VPBY		Shipped	1	USD	30.6	2.26							GLYNDON	MN	56547-4125	US			false				false		false		false
112-3352022-1049856	112-3352022-1049856	2025-07-22T18:09:09+00:00	2025-07-23T01:16:45+00:00	Shipped	Amazon	Amazon.com		Expedited	D-Con No View, No Touch Covered Mouse Trap, 6 Pack (2 Traps Each) (Packaging May Vary)	HYD-8001-6PK-FBA	B07Q86VPBY		Shipped	1	USD	30.6	2.44							CLOVIS	CA	93619-9717	US			false				false		false		false
112-7926486-4051410	5440007	2025-07-22T18:08:18+00:00	2025-07-22T21:06:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Move Free Advanced Plus MSM with Glucosamine & Chondroitin , 120 Count (Pack of 2)	RBB-19633-2PK	B00S5CL2B6	2	Shipped	1	USD	43.56								DORAL	FL	33122-1530	US			false				false		false		false
113-4132486-1676254	5440006	2025-07-22T18:07:12+00:00	2025-07-23T11:31:01+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Cepacol Maximum Strength Throat Pain Relief Lozenges Honey Lemon - 16 ct, Pack of 4	UB-40028-4PK	B078YG1BJP	4	Shipped	1	USD	16.49	1.5							SANTA CLARA	CA	95051-6910	US			false				false		false		false
112-7761547-6793031	112-7761547-6793031	2025-07-22T18:07:09+00:00	2025-07-27T11:01:45+00:00	Shipped	Amazon	Amazon.com		Expedited	Biofreeze Pain Relief Patches, Arthritis Pain Reliver, Knee & Lower Back Pain Relief Patch, Sore Muscle Relief, Neck Pain Relief, FSA Eligible, 3 Pack	TB-30004-3PK-FBA	B07Q39FSMR		Shipped	2	USD	51.1	3.58							Swannanoa	NC	28778	US			true				false		false		false
111-1707926-2603439	5440005	2025-07-22T18:06:45+00:00	2025-07-22T21:06:12+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Jarrow Formulas MK-7 90 mcg - Bioactive Form of Vitamin K2 - 120 Servings (Softgels) - For Bone & Cardiovascular Health - Vitamin K2 MK-7 Dietary Supplement - K2 Vitamin Supplement MK-7 - Gluten Free	JF-10002	B00TOASYM8	1	Shipped	3	USD	91.5								Potomac	MD	20854-2534	US			false				false		false		false
114-1467016-2184213	5440004	2025-07-22T18:06:38+00:00	2025-07-23T04:58:17+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	K-Y Warming Jelly Glycerin Based Formula 5 Fl Oz. Sensorial Personal Lubricant for Men, Women and Couples & Safe to Use with Latex Condoms (3-Pack)	IB-60012-3PK	B00X8KHVMO	3	Shipped	1	USD	37.69	2.26							LEONARD	MI	48367-2547	US			true				false		false		false
111-5073469-5699417	111-5073469-5699417	2025-07-22T18:06:17+00:00	2025-07-23T07:25:56+00:00	Shipped	Amazon	Amazon.com		Expedited	Lysol To Go Bundle - 1.5 Ounce Crisp Linen Disinfectant Spray and Lemon Lime Disinfecting Wipes Flat Pack (15 Count)	HYL-8511-8518-FBA	B0BV3C6BVY		Shipped	2	USD	19.0	1.56							AURORA	IL	60505-1056	US			false				false		false		false
114-1358097-6029011	114-1358097-6029011	2025-07-22T18:05:37+00:00	2025-07-23T05:12:49+00:00	Pending	Amazon	Amazon.com		Expedited	NEURIVA Plus Brain Supplement for Memory, Focus & Concentration + Cognitive Function with Clinically Tested Nootropics Phosphatidylserine and Neurofac	RBB-19605-2PK-FBA	B09SM67XTG		Unshipped	1	USD	69.2								AURORA	CO	80016-1170	US			false				false		false		false
111-3120253-3745006	111-3120253-3745006	2025-07-22T18:05:26+00:00	2025-07-23T07:38:27+00:00	Pending	Amazon	Amazon.com		Expedited	Glass Plus Glass Cleaner, 32 fl oz Bottle, Multi-Surface Glass Cleaner (Pack of 3)	HYG-8601-3PK-FBA	B00QVPFOXQ		Unshipped	1	USD	17.25								INDIANAPOLIS	IN	46227-8571	US			false				false		false		false
112-1599909-8803431	5440003	2025-07-22T18:05:05+00:00	2025-07-23T04:18:58+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Cepacol Extra Strength Sore Throat Lozenges, Powerful Symptom Relief, Oral Pain Reliever, Honey Lemon, 16 Count (Pack of 1)	UB-40028	B08J3KXWTF	5	Shipped	2	USD	15.78	1.38							CHINO	CA	91710-8246	US			false				false		false		false
112-9938232-3577067	112-9938232-3577067	2025-07-22T18:03:17+00:00	2025-07-24T18:12:32+00:00	Shipped	Amazon	Amazon.com		Expedited	D-Con No View, No Touch Covered Mouse Trap, 6 Pack (2 Traps Each) (Packaging May Vary)	HYD-8001-6PK-FBA	B07Q86VPBY		Shipped	1	USD	30.6		1.0					1.0	ROCKAWAY	NJ	07866-1634	US			true				false		false		false
112-5988902-7317045	5440002	2025-07-22T18:02:00+00:00	2025-07-24T14:41:52+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Veet Leg and Body Hair Remover Cold Wax Strips, 40 ct (Pack of 3)	PBP-50010-3PK	B00X8K6IPA	1	Shipped	1	USD	27.99	1.68							Hershey	PA	17033	US			false				false		false		false
113-8146737-7717054	113-8146737-7717054	2025-07-22T18:01:33+00:00	2025-07-23T09:13:51+00:00	Shipped	Amazon	Amazon.com		Expedited	Lysol To Go Bundle - 1.5 Ounce Crisp Linen Disinfectant Spray and Lemon Lime Disinfecting Wipes Flat Pack (15 Count)	HYL-8511-8518-FBA	B0BV3C6BVY		Shipped	1	USD	9.5	0.78							FORNEY	TX	75126-3883	US			false				false		false		false
112-1814233-8890620	112-1814233-8890620	2025-07-22T18:00:19+00:00	2025-07-23T06:42:58+00:00	Shipped	Amazon	Amazon.com		Expedited	D-Con No View, No Touch Covered Mouse Trap, 6 Pack (2 Traps Each) (Packaging May Vary)	HYD-8001-6PK-FBA	B07Q86VPBY		Shipped	1	USD	30.6	1.64							KEARNEY	MO	64060-8202	US			false				false		false		false
114-7399864-9663424	114-7399864-9663424	2025-07-22T18:00:06+00:00	2025-07-23T22:28:55+00:00	Shipped	Amazon	Amazon.com		Expedited	D-Con No View, No Touch Covered Mouse Trap, 6 Pack (2 Traps Each) (Packaging May Vary)	HYD-8001-6PK-FBA	B07Q86VPBY		Shipped	1	USD	30.6	1.94							SPRINGFIELD	MO	65807-4736	US			false				false		false		false
113-6135291-1821860	113-6135291-1821860	2025-07-22T17:59:41+00:00	2025-07-23T14:50:54+00:00	Shipped	Amazon	Amazon.com		Expedited	Mucinex Nasal Decongestant Spray, Sinus-Max Severe Nasal Congestion Relief Clear & Cool Nasal Spray, Lasts 12 Hours, Fast Acting, Cooling Menthol Flav	UBP-40010-4PK-FBA	B077PYZGH7		Shipped	1	USD	37.04	3.43							SANTA ROSA	CA	95407-5752	US			false				false		false		false
113-0512899-4822639	5440001	2025-07-22T17:58:45+00:00	2025-07-23T00:46:54+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Schiff Glucosamine 1500mg Plus MSM and Hyaluronic Acid, 150 Tablets - Joint Supplement (Pack of 2)	RB-19565-2PK	B014GFS6W8	2	Shipped	1	USD	28.99								OVIEDO	FL	32766-5103	US			false				false		false		false
114-5184332-4957824	5440000	2025-07-22T17:57:26+00:00	2025-07-23T00:05:33+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Lysol Toilet Bowl Cleaner, 24 Ounces (Lemon)	HYL-8509-4PK-8532	B0CJZ9XPG5	4	Shipped	1	USD	29.0	2.03							HIALEAH	FL	33013-3511	US			false				false		false		false
113-5018357-5543426	113-5018357-5543426	2025-07-22T17:56:10+00:00	2025-07-23T04:19:56+00:00	Shipped	Amazon	Amazon.com		Expedited	Schiff Glucosamine 1500mg Plus MSM and Hyaluronic Acid, 150 Tablets - Joint Supplement (Pack of 3)	RB-19565-3PK-FBA	B088R9GSZG		Shipped	1	USD	37.49								WATERFORD	NY	12188-1432	US			false				false		false		false
111-3863096-9025054	111-3863096-9025054	2025-07-22T17:55:48+00:00	2025-07-23T04:41:04+00:00	Shipped	Amazon	Amazon.com		Expedited	NEURIVA Memory 3D Brain Supplement - Nootropic Capsules for Memory, Focus & Cognitive Function - Short Term, Long Term, & Working Memory Support - 50c	RB-19663-2PK-FBA	B0F3BLZC5X		Shipped	1	USD	109.0	9.13							LAS VEGAS	NV	89141-3913	US			false				false		false		false
111-1334425-9736200	5439999	2025-07-22T17:54:31+00:00	2025-07-22T20:46:43+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Lysol Disinfectant Spray to Go, Crisp Linen, 1.5 Ounce (Pack of 5)	HYL-8518-5PK	B00QUBDIKC	5	Shipped	1	USD	17.0	1.28							TAMPA	FL	33629-5753	US			false				false		false		false
112-7291464-4120228	5439998	2025-07-22T17:54:15+00:00	2025-07-23T08:04:46+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Clearasil Stubborn Acne Control 5in1 Pimple Patch, 18 Count (Pack of 3)	PB-50001-3PK	B07YMXDNMM	3	Shipped	3	USD	81.27								FRISCO	TX	75033-0219	US			false				false		false		false
111-1540160-7450611	111-1540160-7450611	2025-07-22T17:53:34+00:00	2025-07-24T15:59:46+00:00	Pending	Amazon	Amazon.com		NextDay	K-Y Liquid Classic Water-Based Body Friendly Formula 4.5 Fl Oz Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex C	IBH-60007-2PK-FBA	B005K2O3EW		Unshipped	1	USD	22.98								REGO PARK	NY	11374-4136	US			false				false		false		false
113-8259470-6437056	113-8259470-6437056	2025-07-22T17:52:22+00:00	2025-07-22T23:13:12+00:00	Shipped	Amazon	Amazon.com		Expedited	D-Con No View, No Touch Covered Mouse Trap, 6 Pack (2 Traps Each) (Packaging May Vary)	HYD-8001-6PK-FBA	B07Q86VPBY		Shipped	1	USD	30.6	1.84							BETHEL	PA	19507-9717	US			false				false		false		false
111-6630697-1504230	5439997	2025-07-22T17:51:48+00:00	2025-07-23T00:08:34+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Durex Avanti Bare Real Feel Condoms, Non Latex Lubricated Condoms for Men with Natural Skin on Skin Feeling, FSA & HSA Eligible, 10 Count (Pack of 3)	IB-60020-3PK	B00L5EKDRA	3	Shipped	1	USD	23.91	1.91							BIRMINGHAM	AL	35206-2711	US			false				false		false		false
114-3994329-1337856	5439996	2025-07-22T17:51:46+00:00	2025-07-23T00:05:16+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Mucinex Nasal Decongestant Spray, Sinus-Max Severe Nasal Congestion Relief Clear & Cool Nasal Spray, Lasts 12 Hours, Fast Acting, Cooling Menthol Flavor, Packaging May Vary, 0.75 Fl Oz (Pack of 6)	UBP-40010-6PK	B00G4EIMN8	6	Shipped	2	USD	110.0	6.6							JACKSON	MI	49203-1640	US			false				false		false		false
114-2495099-4493822	114-2495099-4493822	2025-07-22T17:51:23+00:00	2025-07-24T17:31:44+00:00	Pending	Amazon	Amazon.com		Expedited	Biofreeze Pain Relief Patches, Arthritis Pain Reliver, Knee & Lower Back Pain Relief Patch, Sore Muscle Relief, Neck Pain Relief, FSA Eligible, 3 Pack	TB-30004-3PK-FBA	B07Q39FSMR		Unshipped	2	USD	51.1								SALEM	OR	97306-2280	US			false				false		false		false
113-9030008-9347416	5439995	2025-07-22T17:51:00+00:00	2025-07-22T20:46:33+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Cepacol Extra Strength Sore Throat & Cough Relief Lozenges, 16 Count, Mixed Berry Flavor, Maximum Numbing, Fast Acting Relieves Sore Throat Pain, and Quiets Cough (Pack of 4)	UB-40011-4PK	B01IAIFB0C	1	Shipped	1	USD	16.75								Wallingford	CT	06492-1614	US			false				false		false		false
113-7210066-4439433	113-7210066-4439433	2025-07-22T17:49:33+00:00	2025-07-23T02:56:35+00:00	Shipped	Amazon	Amazon.com		Expedited	Biofreeze Pain Relief Patches, Arthritis Pain Reliver, Knee & Lower Back Pain Relief Patch, Sore Muscle Relief, Neck Pain Relief, FSA Eligible, 3 Pack	TB-30004-3PK-FBA	B07Q39FSMR		Shipped	1	USD	25.55		2.99					2.99	ROYAL PALM BEACH	FL	33411-8277	US			false				false		false		false
112-9736299-2889017	5439977	2025-07-22T17:49:03+00:00	2025-07-22T23:48:27+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Scalpicin Max Strength Scalp Itch Treatment, 1.5 oz(Pack of 3)	PB-50011-3PK	B00X8KNL4G	3	Shipped	1	USD	26.49	2.58							SAN DIMAS	CA	91773-3622	US			false				false		false		false
111-6633440-1855466	111-6633440-1855466	2025-07-22T17:48:32+00:00	2025-07-24T08:20:48+00:00	Shipped	Amazon	Amazon.com		Standard	Lysol Professional Disinfectant Spray, Crisp Linen, 228oz (12X19oz)	HYL-8513-12PK-FBA	B006U7J3FU		Shipped	1	USD	119.5		3.27					3.27	TOWNSEND	DE	19734-9390	US	US Core Free Shipping Promotion A3JU1FCINF5SD0		true				false		false		false
111-5851133-4953027	5439994	2025-07-22T17:48:32+00:00	2025-07-22T20:47:56+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Airborne 1000mg Vitamin C + Zinc Immune Support Supplement Chewable Tablets, Very Berry Flavor with Powerful Antioxidants Vitamins A C & E, 116 Chewable Tablets (2 Pack)	RB-19620-2PK	B0787D4ZG3	2	Shipped	1	USD	38.49	1.15							Altonah	UT	84002	US			false				false		false		false
113-7947935-9150626	5439993	2025-07-22T17:46:38+00:00	2025-07-24T05:49:17+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Lysol Disinfecting Wipes To-Go Pack, Lemon Scent, 15 Count (Pack of 6)	HYL-8511-6PK	B014TNQAD4	1	Shipped	2	USD	46.58								FAIRVIEW	OR	97024-3811	US			false				false		false		false
114-1707106-5286628	5439992	2025-07-22T17:45:55+00:00	2025-07-24T05:35:40+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	K-Y Ultragel Premium Water-Based Body Friendly Formula 1.5 Fl Oz. Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex Condoms (2 Pack)	IBH-60008-2PK	B00T5JTSXW	2	Shipped	1	USD	17.79	1.69							ROGERS	AR	72758-1348	US			false				false		false		false
112-6437065-8953030	5439991	2025-07-22T17:45:55+00:00	2025-07-23T00:05:15+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Mucinex Nasal Decongestant Spray, Sinus-Max Severe Nasal Congestion Relief Clear & Cool Nasal Spray, Lasts 12 Hours, Fast Acting, Cooling Menthol Flavor, Packaging May Vary, 0.75 Fl Oz (Pack of 6)	UBP-40010-6PK	B00G4EIMN8	6	Shipped	1	USD	55.0	3.85							WEST JEFFERSON	NC	28694-8339	US			false				false		false		false
111-2240598-5228224	5439990	2025-07-22T17:44:33+00:00	2025-07-22T20:46:42+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Lysol To Go Disinfectant Spray, Crisp Linen, Travel Size - 1.5 oz (Pack of 4)	HYL-8518-4PK	B00129JTXM	4	Shipped	1	USD	14.9	1.23							ODESSA	TX	79761-3022	US			false				false		false		false
111-3803725-9336208	5439989	2025-07-22T17:44:06+00:00	2025-07-23T00:12:38+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Digestive Advantage Intensive Bowel Support Probiotic Defends Against Gas & Bloating, 32 Count Capsules (3 Pack)	RB-19610-3PK	B0084WR95A	3	Shipped	1	USD	25.49	2.52							EVERETT	WA	98206-1795	US			false				false		false		false
113-0458496-2090625	5439988	2025-07-22T17:43:59+00:00	2025-07-24T16:37:43+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Clearasil Acne Treatment Facial Cleansing Pads, Stubborn Acne Control 5-in-1 Daily Pads, 90 Pads (Pack of 3)	PB-50005-3PK	B08G6HQDXH	1	Shipped	1	USD	27.99	1.85							CLARKSBURG	NJ	08510-1709	US			false				false		false		false
113-1816554-6820247	113-1816554-6820247	2025-07-22T17:42:53+00:00	2025-07-22T23:17:01+00:00	Shipped	Amazon	Amazon.com		Expedited	Biofreeze Pain Relief Patches, Arthritis Pain Reliver, Knee & Lower Back Pain Relief Patch, Sore Muscle Relief, Neck Pain Relief, FSA Eligible, 3 Pack	TB-30004-3PK-FBA	B07Q39FSMR		Shipped	1	USD	25.55		1.5					1.5	Georgetown	TX	78628-6893	US			false				false		false		false
114-2018878-5094641	5439987	2025-07-22T17:42:37+00:00	2025-07-23T17:51:02+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Jarrow Formulas Lutein 20 mg With Zeaxanthin, Dietary Supplement for Visual Function and Macular Health Support, 120 Softgels, 120 Day Supply	JF-10005	B01LWLIOCL	1	Shipped	1	USD	27.83	1.47							MASSANUTTEN	VA	22840-2007	US			false				false		false		false
112-3876671-3169846	5439986	2025-07-22T17:42:08+00:00	2025-07-22T23:24:24+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Jarrow Formulas PS100 Phosphatidylserine 100 mg, Dietary Supplement for Brain Health and Cognition Support, 120 Softgels, 40-120 Day Supply	JF-10004	B0758JJPSG	1	Shipped	1	USD	53.8								BLOOMFIELD HILLS	MI	48301-1153	US			false				false		false		false
114-4508036-5638644	114-4508036-5638644	2025-07-22T17:41:12+00:00	2025-07-24T00:05:09+00:00	Shipped	Amazon	Amazon.com		Expedited	Lysol Professional, Lavender Disinfectant Spray, 19oz - 12 Pack (12 X 19oz)	HYL-8516-12PK-FBA	B0DMYRPBKR		Shipped	2	USD	239.0								HARTFORD	CT	06106-3401	US			true	PO 1627			false		false		false
112-9872506-4093020	112-9872506-4093020	2025-07-22T17:40:31+00:00	2025-07-23T15:42:12+00:00	Cancelled	Amazon	Amazon.com		Expedited	D-Con No View, No Touch Covered Mouse Trap, 6 Pack (2 Traps Each) (Packaging May Vary)	HYD-8001-6PK-FBA	B07Q86VPBY		Cancelled	0										HIGHLAND PARK	IL	60035-4107	US			false				false		false		false
113-9910933-0135439	5439985	2025-07-22T17:40:31+00:00	2025-07-22T20:26:08+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	SecondDay	Jarrow Formulas MK-7 90 mcg - Bioactive Form of Vitamin K2 - 120 Servings (Softgels) - For Bone & Cardiovascular Health - Vitamin K2 MK-7 Dietary Supplement - K2 Vitamin Supplement MK-7 - Gluten Free	JF-10002	B00TOASYM8	1	Shipped	2	USD	61.0	4.96	2.0	0.16					APPLE VALLEY	MN	55124-5624	US			false				false		false		false
114-3695756-7637846	114-3695756-7637846	2025-07-22T17:39:24+00:00	2025-07-23T04:53:15+00:00	Shipped	Amazon	Amazon.com		Expedited	D-Con No View, No Touch Covered Mouse Trap, 6 Pack (2 Traps Each) (Packaging May Vary)	HYD-8001-6PK-FBA	B07Q86VPBY		Shipped	1	USD	30.6	2.22	2.99					2.99	ZANESVILLE	OH	43701-5219	US			false				false		false		false
113-2794528-4206642	5439976	2025-07-22T17:39:01+00:00	2025-07-22T21:06:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Lysol Toilet Bowl Cleaner, 24 Ounces (Lemon)	HYL-8509-4PK-8532	B0CJZ9XPG5	4	Shipped	2	USD	58.0								TOLLESBORO	KY	41189-8827	US			true	81			false		false		false
112-2133233-0123417	5439984	2025-07-22T17:38:45+00:00	2025-07-25T05:25:52+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Lysol To Go Disinfectant Spray, Crisp Linen, Travel Size - 1.5 oz (Pack of 4)	HYL-8518-4PK	B00129JTXM	4	Shipped	1	USD	14.9	1.04							NORTH PORT	FL	34286-9005	US			false				false		false		false
111-8764485-5494629	5439983	2025-07-22T17:38:15+00:00	2025-07-23T03:03:31+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	K-Y Warming Jelly Glycerin Based Formula 2.5 Fl Oz. Sensorial Personal Lubricant for Men, Women and Couples & Safe to Use with Latex Condoms (2 Pack)	IB-60011-2PK	B004WONFC0	2	Shipped	1	USD	17.39	1.42							BROOMFIELD	CO	80021-4247	US			false				false		false		false
113-8179214-3176224	5439982	2025-07-22T17:37:24+00:00	2025-07-23T02:22:50+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	Jarrow Formulas MK-7 90 mcg - Bioactive Form of Vitamin K2 - 120 Servings (Softgels) - For Bone & Cardiovascular Health - Vitamin K2 MK-7 Dietary Supplement - K2 Vitamin Supplement MK-7 - Gluten Free	JF-10002	B00TOASYM8	1	Shipped	1	USD	30.5	2.75							MOUNT PLEASANT	SC	29466-9342	US			false				false		false		false
112-8692550-4820210	112-8692550-4820210	2025-07-22T17:36:44+00:00	2025-07-22T23:31:12+00:00	Shipped	Amazon	Amazon.com		Expedited	K-Y Ultragel Premium Water-Based Body Friendly Formula 4.5 Fl Oz. Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Sili	IB-60004-3PK-FBA	B00X8KAHAW		Shipped	1	USD	34.5	2.42							SARASOTA	FL	34240-2507	US			false				false		false		false
112-0888034-7353036	5439981	2025-07-22T17:35:57+00:00	2025-07-23T04:27:00+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel	Standard	K-Y Warming Jelly Glycerin Based Formula 2.5 Fl Oz. Sensorial Personal Lubricant for Men, Women and Couples & Safe to Use with Latex Condoms	IBH-60011	B002JLGL9C	1	Shipped	2	USD	23.58	2.22							SAN JOSE	CA	95136-2523	US			false				false		false		false
